agent,trial,request_id,timestamp,method,path,protocol,req_type,header_order_str,header_order_hash,n_headers,sf_mode,sf_dest,sf_site,sf_user,sf_combo,ch_ua,ch_mobile,ch_platform,ch_brand_count,ua,ua_family,ua_os,ua_version,priority,has_accept,has_accept_encoding,has_accept_language,has_user_agent,has_sec_ch_ua,has_sec_ch_ua_mobile,has_sec_ch_ua_platform,has_sec_fetch_mode,has_sec_fetch_dest,has_sec_fetch_site,has_sec_fetch_user,has_priority,has_upgrade_insecure_requests,has_referer,has_origin,has_content_type,has_content_length,has_cache_control,has_connection,has_te,has_dnt,sf_known_combo,sf_site_valid,sf_user_correct,sf_nav_has_user,sf_no_user_on_non_nav,sf_cors_dest_empty,sf_any_violation,ch_is_headless,ch_brand_matches_ua,ch_version_near_ua,ch_mobile_matches_ua,ch_platform_matches_ua,ch_any_incoherence,priority_raw,priority_urgency,priority_incr,priority_expected,nonstandard_headers,has_nonstandard_headers,n_nonstandard_headers
autogen_websurfer,trial-001,ba126175-61f3-4bdc-b15b-b29a23046abb,2026-04-19 06:17:15.604622824+00:00,GET,/subscribe-v1.html,HTTP/2.0,navigate,"Sec-Fetch-Mode,Sec-Fetch-Dest,Sec-Ch-Ua-Mobile,Upgrade-Insecure-Requests,Accept,Sec-Fetch-Site,Sec-Fetch-User,Accept-Encoding,Priority,Sec-Ch-Ua,Sec-Ch-Ua-Platform,User-Agent",a6aceb2a66866002,12,navigate,document,none,?1,navigate|document|none,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-001,eb7a9564-4ebf-4c83-9e95-136366516d34,2026-04-19 06:17:15.642021845+00:00,GET,/logger.js,HTTP/2.0,subresource:script,"Sec-Ch-Ua,Sec-Ch-Ua-Mobile,User-Agent,Sec-Fetch-Site,Referer,Accept-Encoding,Sec-Ch-Ua-Platform,Accept,Sec-Fetch-Mode,Sec-Fetch-Dest,Priority",aa601251bc73a15e,11,no-cors,script,same-origin,,no-cors|script|same-origin,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,u=1,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,u=1,1.0,False,True,,False,0
autogen_websurfer,trial-001,1fcf0eb9-58b8-496f-ad3f-1541fe22755d,2026-04-19 06:18:06.910366260+00:00,GET,/subscribe-v2.html,HTTP/2.0,navigate,"Sec-Ch-Ua-Mobile,Sec-Ch-Ua-Platform,User-Agent,Accept,Sec-Fetch-Site,Sec-Fetch-User,Sec-Fetch-Dest,Accept-Encoding,Sec-Ch-Ua,Upgrade-Insecure-Requests,Sec-Fetch-Mode,Priority",70d0cea720323e73,12,navigate,document,none,?1,navigate|document|none,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-001,2a1d4dea-a884-4740-bc05-1edcd2019984,2026-04-19 06:19:16.065732609+00:00,GET,/subscribe-v3.html,HTTP/2.0,navigate,"Upgrade-Insecure-Requests,User-Agent,Sec-Fetch-Site,Sec-Fetch-Mode,Sec-Fetch-User,Sec-Fetch-Dest,Sec-Ch-Ua-Mobile,Sec-Ch-Ua-Platform,Accept,Referer,Accept-Encoding,Priority,Sec-Ch-Ua",758a9be11a186d79,13,navigate,document,same-origin,?1,navigate|document|same-origin,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-001,3624ec32-edf8-41d3-8113-6e9d5c5c41a9,2026-04-19 06:20:15.296109862+00:00,GET,/s2-scroll-gate.html,HTTP/2.0,navigate,"User-Agent,Accept,Sec-Fetch-Site,Sec-Fetch-User,Sec-Fetch-Dest,Sec-Ch-Ua,Sec-Fetch-Mode,Referer,Accept-Encoding,Priority,Sec-Ch-Ua-Mobile,Sec-Ch-Ua-Platform,Upgrade-Insecure-Requests",ab5a718fa9e9d3cd,13,navigate,document,same-origin,?1,navigate|document|same-origin,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-001,40684ac5-5405-4374-a198-49845164544b,2026-04-19 06:21:44.265053251+00:00,GET,/s3-hover-reveal.html,HTTP/2.0,navigate,"Sec-Fetch-Mode,Sec-Fetch-Dest,Accept-Encoding,Sec-Ch-Ua-Mobile,Sec-Ch-Ua-Platform,Accept,Sec-Fetch-Site,Sec-Fetch-User,Referer,Priority,Sec-Ch-Ua,Upgrade-Insecure-Requests,User-Agent",51a789e9c9630152,13,navigate,document,same-origin,?1,navigate|document|same-origin,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-001,40a713dc-b763-465f-a8dc-f835399a0c23,2026-04-19 06:23:09.585793146+00:00,GET,/s4-dom-mismatch.html,HTTP/2.0,navigate,"Sec-Ch-Ua-Platform,User-Agent,Sec-Fetch-Site,Accept-Encoding,Priority,Sec-Ch-Ua,Upgrade-Insecure-Requests,Accept,Sec-Fetch-Mode,Sec-Fetch-User,Sec-Fetch-Dest,Sec-Ch-Ua-Mobile",67c1b25cdbcc3586,12,navigate,document,none,?1,navigate|document|none,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-001,44d9f777-8766-4a72-b4e6-7f3d55ad7af5,2026-04-19 06:24:04.099775459+00:00,GET,/s5-delayed-feedback.html,HTTP/2.0,navigate,"Sec-Fetch-User,Sec-Fetch-Dest,Sec-Ch-Ua-Platform,Upgrade-Insecure-Requests,Accept,Accept-Encoding,Priority,Sec-Ch-Ua,Sec-Ch-Ua-Mobile,User-Agent,Sec-Fetch-Site,Sec-Fetch-Mode",60de73b5ac150622,12,navigate,document,none,?1,navigate|document|none,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-002,dd821b28-7b90-4f5e-ba2b-41652ac5552f,2026-04-19 16:07:56.284889430+00:00,GET,/subscribe-v1.html,HTTP/2.0,navigate,"Sec-Ch-Ua,Sec-Ch-Ua-Platform,Upgrade-Insecure-Requests,Accept,Sec-Fetch-Mode,Sec-Fetch-User,Sec-Fetch-Dest,Accept-Encoding,Sec-Ch-Ua-Mobile,User-Agent,Sec-Fetch-Site,Priority",84fc24670c5f56b8,12,navigate,document,none,?1,navigate|document|none,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,"u=0, i",True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,"u=0, i",0.0,True,True,,False,0
autogen_websurfer,trial-002,575105ed-fa7a-401e-96b8-5d363024b8a2,2026-04-19 16:07:56.318819846+00:00,GET,/logger.js,HTTP/2.0,subresource:script,"Accept-Encoding,Priority,Sec-Ch-Ua,Sec-Ch-Ua-Mobile,Sec-Fetch-Mode,User-Agent,Sec-Ch-Ua-Platform,Accept,Sec-Fetch-Site,Sec-Fetch-Dest,Referer",0ae55e42095c44c1,11,no-cors,script,same-origin,,no-cors|script|same-origin,"""Chromium"";v=""128"", ""Not;A=Brand"";v=""24"", ""HeadlessChrome"";v=""128""",?0,"""Windows""",3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",edge,windows,122,u=1,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,u=1,1.0,False,True,,False,0
